step,time,body_id,mass,x,y,z,vx,vy,vz
134,6.699999999999879,1,1.0,-0.9784940167323728,-0.20664951377780133,0.0,,,
135,6.749999999999878,0,1.0,0.973023230929358,0.23104096330272048,0.0,,,
135,6.749999999999878,1,1.0,-0.973023230929358,-0.23104096330272048,0.0,,,
136,6.799999999999877,0,1.0,0.9669445003152743,0.255288058456578,0.0,,,
136,6.799999999999877,1,1.0,-0.9669445003152743,-0.255288058456578,0.0,,,
137,6.849999999999876,0,1.0,0.9602616224499646,0.2793756495430716,0.0,,,
137,6.849999999999876,1,1.0,-0.9602616224499646,-0.2793756495430716,0.0,,,
138,6.899999999999875,0,1.0,0.9529787723279015,0.303288686490225,0.0,,,
138,6.899999999999875,1,1.0,-0.9529787723279015,-0.303288686490225,0.0,,,
139,6.949999999999874,0,1.0,0.9451004997717098,0.3270122282508248,0.0,,,
139,6.949999999999874,1,1.0,-0.9451004997717098,-0.3270122282508248,0.0,,,
140,6.999999999999873,0,1.0,0.9366317265916627,0.35053145213485337,0.0,,,
140,6.999999999999873,1,1.0,-0.9366317265916627,-0.35053145213485337,0.0,,,
141,7.049999999999872,0,1.0,0.92757774351292,0.37383166306809595,0.0,,,
141,7.049999999999872,1,1.0,-0.92757774351292,-0.37383166306809595,0.0,,,
142,7.099999999999871,0,1.0,0.9179442068724208,0.3968983027711465,0.0,,,
142,7.099999999999871,1,1.0,-0.9179442068724208,-0.3968983027711465,0.0,,,
143,7.14999999999987,0,1.0,0.9077371350874914,0.4197169588530827,0.0,,,
143,7.14999999999987,1,1.0,-0.9077371350874914,-0.4197169588530827,0.0,,,
144,7.199999999999869,0,1.0,0.8969629048983597,0.44227337381413984,0.0,,,
144,7.199999999999869,1,1.0,-0.8969629048983597,-0.44227337381413984,0.0,,,
145,7.249999999999868,0,1.0,0.8856282473869247,0.4645534539517628,0.0,,,
145,7.249999999999868,1,1.0,-0.8856282473869247,-0.4645534539517628,0.0,,,
146,7.299999999999867,0,1.0,0.873740243774254,0.4865432781644807,0.0,,,
146,7.299999999999867,1,1.0,-0.873740243774254,-0.4865432781644807,0.0,,,
147,7.3499999999998655,0,1.0,0.8613063209994289,0.508229106648109,0.0,,,
147,7.3499999999998655,1,1.0,-0.8613063209994289,-0.508229106648109,0.0,,,
148,7.3999999999998645,0,1.0,0.8483342470824905,0.5295973894788526,0.0,,,
148,7.3999999999998645,1,1.0,-0.8483342470824905,-0.5295973894788526,0.0,,,
149,7.449999999999863,0,1.0,0.8348321262743736,0.5506347750779526,0.0,,,
149,7.449999999999863,1,1.0,-0.8348321262743736,-0.5506347750779526,0.0,,,
150,7.499999999999862,0,1.0,0.8208083939968521,0.5713281185525925,0.0,,,
150,7.499999999999862,1,1.0,-0.8208083939968521,-0.5713281185525925,0.0,,,
151,7.549999999999861,0,1.0,0.806271811575644,0.5916644899078575,0.0,,,
151,7.549999999999861,1,1.0,-0.806271811575644,-0.5916644899078575,0.0,,,
152,7.59999999999986,0,1.0,0.7912314607699577,0.6116311821246215,0.0,,,
152,7.59999999999986,1,1.0,-0.7912314607699577,-0.6116311821246215,0.0,,,
153,7.649999999999859,0,1.0,0.7756967381018911,0.631215719098316,0.0,,,
153,7.649999999999859,1,1.0,-0.7756967381018911,-0.631215719098316,0.0,,,
154,7.699999999999858,0,1.0,0.7596773489892096,0.6504058634336263,0.0,,,
154,7.699999999999858,1,1.0,-0.7596773489892096,-0.6504058634336263,0.0,,,
155,7.749999999999857,0,1.0,0.7431833016851643,0.6691896240902454,0.0,,,
155,7.749999999999857,1,1.0,-0.7431833016851643,-0.6691896240902454,0.0,,,
156,7.799999999999856,0,1.0,0.7262249010291213,0.6875552638749125,0.0,,,
156,7.799999999999856,1,1.0,-0.7262249010291213,-0.6875552638749125,0.0,,,
157,7.849999999999855,0,1.0,0.7088127420118997,0.7054913067750547,0.0,,,
157,7.849999999999855,1,1.0,-0.7088127420118997,-0.7054913067750547,0.0,,,
158,7.899999999999854,0,1.0,0.6909577031598262,0.7229865451294523,0.0,,,
158,7.899999999999854,1,1.0,-0.6909577031598262,-0.7229865451294523,0.0,,,
159,7.949999999999853,0,1.0,0.6726709397416278,0.7400300466314473,0.0,,,
159,7.949999999999853,1,1.0,-0.6726709397416278,-0.7400300466314473,0.0,,,
160,7.999999999999852,0,1.0,0.6539638768023986,0.7566111611603197,0.0,,,
160,7.999999999999852,1,1.0,-0.6539638768023986,-0.7566111611603197,0.0,,,
161,8.049999999999859,0,1.0,0.63484820202898,0.7727195274365608,0.0,,,
161,8.049999999999859,1,1.0,-0.63484820202898,-0.7727195274365608,0.0,,,
162,8.099999999999866,0,1.0,0.615335858451202,0.7883450794968875,0.0,,,
162,8.099999999999866,1,1.0,-0.615335858451202,-0.7883450794968875,0.0,,,
163,8.149999999999874,0,1.0,0.5954390369835354,0.8034780529849463,0.0,,,
163,8.149999999999874,1,1.0,-0.5954390369835354,-0.8034780529849463,0.0,,,
164,8.199999999999882,0,1.0,0.5751701688118027,0.8181089912537782,0.0,,,
164,8.199999999999882,1,1.0,-0.5751701688118027,-0.8181089912537782,0.0,,,
165,8.24999999999989,0,1.0,0.554541917629697,0.832228751276224,0.0,,,
165,8.24999999999989,1,1.0,-0.554541917629697,-0.832228751276224,0.0,,,
166,8.299999999999898,0,1.0,0.533567171729944,0.8458285093595788,0.0,,,
166,8.299999999999898,1,1.0,-0.533567171729944,-0.8458285093595788,0.0,,,
167,8.349999999999905,0,1.0,0.5122590359550432,0.8588997666609174,0.0,,,
167,8.349999999999905,1,1.0,-0.5122590359550432,-0.8588997666609174,0.0,,,
168,8.399999999999913,0,1.0,0.4906308235126054,0.871434354499641,0.0,,,
168,8.399999999999913,1,1.0,-0.4906308235126054,-0.871434354499641,0.0,,,
169,8.449999999999921,0,1.0,0.46869604766038947,0.8834244394639229,0.0,,,
169,8.449999999999921,1,1.0,-0.46869604766038947,-0.8834244394639229,0.0,,,
170,8.499999999999929,0,1.0,0.4464684132662254,0.8948625283078536,0.0,,,
170,8.499999999999929,1,1.0,-0.4464684132662254,-0.8948625283078536,0.0,,,
171,8.549999999999937,0,1.0,0.4239618082480875,0.9057414726362234,0.0,,,
171,8.549999999999937,1,1.0,-0.4239618082480875,-0.9057414726362234,0.0,,,
172,8.599999999999945,0,1.0,0.4011902948996562,0.9160544733740059,0.0,,,
172,8.599999999999945,1,1.0,-0.4011902948996562,-0.9160544733740059,0.0,,,
173,8.649999999999952,0,1.0,0.3781681011067799,0.9257950850177437,0.0,,,
173,8.649999999999952,1,1.0,-0.3781681011067799,-0.9257950850177437,0.0,,,
174,8.69999999999996,0,1.0,0.3549096114603177,0.9349572196661737,0.0,,,
174,8.69999999999996,1,1.0,-0.3549096114603177,-0.9349572196661737,0.0,,,
175,8.749999999999968,0,1.0,0.3314293582709058,0.9435351508275659,0.0,,,
175,8.749999999999968,1,1.0,-0.3314293582709058,-0.9435351508275659,0.0,,,
176,8.799999999999976,0,1.0,0.3077420124912546,0.9515235170013857,0.0,,,
176,8.799999999999976,1,1.0,-0.3077420124912546,-0.9515235170013857,0.0,,,
177,8.849999999999984,0,1.0,0.2838623745516425,0.9589173250320373,0.0,,,
177,8.849999999999984,1,1.0,-0.2838623745516425,-0.9589173250320373,0.0,,,
178,8.899999999999991,0,1.0,0.2598053651143234,0.9657119532325811,0.0,,,
178,8.899999999999991,1,1.0,-0.2598053651143234,-0.9657119532325811,0.0,,,
179,8.95,0,1.0,0.23558601575261995,0.9719031542764655,0.0,,,
179,8.95,1,1.0,-0.23558601575261995,-0.9719031542764655,0.0,,,
180,9.000000000000007,0,1.0,0.21121945956051993,0.9774870578554555,0.0,,,
180,9.000000000000007,1,1.0,-0.21121945956051993,-0.9774870578554555,0.0,,,
181,9.050000000000015,0,1.0,0.18672092169863758,0.982460173102089,0.0,,,
181,9.050000000000015,1,1.0,-0.18672092169863758,-0.982460173102089,0.0,,,
182,9.100000000000023,0,1.0,0.16210570988244158,0.9868193907751349,0.0,,,
182,9.100000000000023,1,1.0,-0.16210570988244158,-0.9868193907751349,0.0,,,
183,9.15000000000003,0,1.0,0.1373892048186892,0.9905619852066795,0.0,,,
183,9.15000000000003,1,1.0,-0.1373892048186892,-0.9905619852066795,0.0,,,
184,9.200000000000038,0,1.0,0.11258685059603711,0.9936856160096128,0.0,,,
184,9.200000000000038,1,1.0,-0.11258685059603711,-0.9936856160096128,0.0,,,
185,9.250000000000046,0,1.0,0.0877141450358305,0.996188329544437,0.0,,,
185,9.250000000000046,1,1.0,-0.0877141450358305,-0.996188329544437,0.0,,,
186,9.300000000000054,0,1.0,0.06278663000909603,0.9980685601444691,0.0,,,
186,9.300000000000054,1,1.0,-0.06278663000909603,-0.9980685601444691,0.0,,,
187,9.350000000000062,0,1.0,0.03781988172578653,0.9993251310986626,0.0,,,
187,9.350000000000062,1,1.0,-0.03781988172578653,-0.9993251310986626,0.0,,,
188,9.40000000000007,0,1.0,0.01282950100234337,0.9999572553914218,0.0,,,
188,9.40000000000007,1,1.0,-0.01282950100234337,-0.9999572553914218,0.0,,,
189,9.450000000000077,0,1.0,-0.012168896486344033,0.999964536198935,0.0,,,
189,9.450000000000077,1,1.0,0.012168896486344033,-0.999964536198935,0.0,,,
190,9.500000000000085,0,1.0,-0.03715968996449119,0.9993469671417056,0.0,,,
190,9.500000000000085,1,1.0,0.03715968996449119,-0.9993469671417056,0.0,,,
191,9.550000000000093,0,1.0,-0.06212726331638748,0.9981049322931121,0.0,,,
191,9.550000000000093,1,1.0,0.06212726331638748,-0.9981049322931121,0.0,,,
192,9.600000000000101,0,1.0,-0.08705601484468178,0.9962392059439787,0.0,,,
192,9.600000000000101,1,1.0,0.08705601484468178,-0.9962392059439787,0.0,,,
193,9.650000000000109,0,1.0,-0.11193036701988635,0.9937509521232947,0.0,,,
193,9.650000000000109,1,1.0,0.11193036701988635,-0.9937509521232947,0.0,,,
194,9.700000000000117,0,1.0,-0.1367347762150059,0.9906417238753684,0.0,,,
194,9.700000000000117,1,1.0,0.1367347762150059,-0.9906417238753684,0.0,,,
195,9.750000000000124,0,1.0,-0.16145374241920696,0.986913462293858,0.0,,,
195,9.750000000000124,1,1.0,0.16145374241920696,-0.986913462293858,0.0,,,
196,9.800000000000132,0,1.0,-0.18607181892445618,0.9825684953132693,0.0,,,
196,9.800000000000132,1,1.0,0.18607181892445618,-0.9825684953132693,0.0,,,
197,9.85000000000014,0,1.0,-0.21057362197907054,0.9776095362586669,0.0,,,
197,9.85000000000014,1,1.0,0.21057362197907054,-0.9776095362586669,0.0,,,
198,9.900000000000148,0,1.0,-0.23494384040214542,0.9720396821544932,0.0,,,
198,9.900000000000148,1,1.0,0.23494384040214542,-0.9720396821544932,0.0,,,
199,9.950000000000156,0,1.0,-0.2591672451528476,0.9658624117935407,0.0,,,
199,9.950000000000156,1,1.0,0.2591672451528476,-0.9658624117935407,0.0,,,
200,10.000000000000163,0,1.0,-0.28322869884859003,0.9590815835672736,0.0,,,
200,10.000000000000163,1,1.0,0.28322869884859003,-0.9590815835672736,0.0,,,
201,10.050000000000171,0,1.0,-0.30711316522613513,0.9517014330588466,0.0,,,
201,10.050000000000171,1,1.0,0.30711316522613513,-0.9517014330588466,0.0,,,
202,10.100000000000179,0,1.0,-0.33080571853970964,0.9437265704003109,0.0,,,
202,10.100000000000179,1,1.0,0.33080571853970964,-0.9437265704003109,0.0,,,
203,10.150000000000187,0,1.0,-0.3542915528902523,0.9351619773956528,0.0,,,
203,10.150000000000187,1,1.0,0.3542915528902523,-0.9351619773956528,0.0,,,
204,10.200000000000195,0,1.0,-0.3775559914799582,0.9260130044114498,0.0,,,
204,10.200000000000195,1,1.0,0.3775559914799582,-0.9260130044114498,0.0,,,
205,10.250000000000203,0,1.0,-0.4005844957863301,0.9162853670370829,0.0,,,
205,10.250000000000203,1,1.0,0.4005844957863301,-0.9162853670370829,0.0,,,
206,10.30000000000021,0,1.0,-0.42336267464999694,0.9059851425165762,0.0,,,
206,10.30000000000021,1,1.0,0.42336267464999694,-0.9059851425165762,0.0,,,
207,10.350000000000218,0,1.0,-0.44587629327061257,0.8951187659542933,0.0,,,
207,10.350000000000218,1,1.0,0.44587629327061257,-0.8951187659542933,0.0,,,
208,10.400000000000226,0,1.0,-0.46811128210520575,0.8836930262968453,0.0,,,
208,10.400000000000226,1,1.0,0.46811128210520575,-0.8836930262968453,0.0,,,
209,10.450000000000234,0,1.0,-0.4900537456634122,0.8717150620937204,0.0,,,
209,10.450000000000234,1,1.0,0.4900537456634122,-0.8717150620937204,0.0,,,
210,10.500000000000242,0,1.0,-0.5116899711940843,0.8591923570392728,0.0,,,
210,10.500000000000242,1,1.0,0.5116899711940843,-0.8591923570392728,0.0,,,
211,10.55000000000025,0,1.0,-0.5330064372578398,0.8461327352988522,0.0,,,
211,10.55000000000025,1,1.0,0.5330064372578398,-0.8461327352988522,0.0,,,
212,10.600000000000257,0,1.0,-0.5539898221801851,0.8325443566219873,0.0,,,
212,10.600000000000257,1,1.0,0.5539898221801851,-0.8325443566219873,0.0,,,
213,10.650000000000265,0,1.0,-0.5746270123799211,0.8184357112456705,0.0,,,
213,10.650000000000265,1,1.0,0.5746270123799211,-0.8184357112456705,0.0,,,
214,10.700000000000273,0,1.0,-0.5949051105676127,0.8038156145909253,0.0,,,
214,10.700000000000273,1,1.0,0.5949051105676127,-0.8038156145909253,0.0,,,
215,10.75000000000028,0,1.0,-0.6148114438089968,0.7886932017559644,0.0,,,
215,10.75000000000028,1,1.0,0.6148114438089968,-0.7886932017559644,0.0,,,
216,10.800000000000288,0,1.0,-0.6343335714482712,0.7730779218093752,0.0,,,
216,10.800000000000288,1,1.0,0.6343335714482712,-0.7730779218093752,0.0,,,
217,10.850000000000296,0,1.0,-0.6534592928863086,0.7569795318868964,0.0,,,
217,10.850000000000296,1,1.0,0.6534592928863086,-0.7569795318868964,0.0,,,
218,10.900000000000304,0,1.0,-0.6721766552089207,0.74040809109547,0.0,,,
218,10.900000000000304,1,1.0,0.6721766552089207,-0.74040809109547,0.0,,,
219,10.950000000000312,0,1.0,-0.6904739606603953,0.7233739542283758,0.0,,,
219,10.950000000000312,1,1.0,0.6904739606603953,-0.7233739542283758,0.0,,,
220,11.00000000000032,0,1.0,-0.7083397739576278,0.7058877652953741,0.0,,,
220,11.00000000000032,1,1.0,0.7083397739576278,-0.7058877652953741,0.0,,,
221,11.050000000000328,0,1.0,-0.7257629294402603,0.6879604508718983,0.0,,,
221,11.050000000000328,1,1.0,0.7257629294402603,-0.6879604508718983,0.0,,,
222,11.100000000000335,0,1.0,-0.7427325380523545,0.6696032132714502,0.0,,,
222,11.100000000000335,1,1.0,0.7427325380523545,-0.6696032132714502,0.0,,,
223,11.150000000000343,0,1.0,-0.7592379941512203,0.6508275235454687,0.0,,,
223,11.150000000000343,1,1.0,0.7592379941512203,-0.6508275235454687,0.0,,,
224,11.200000000000351,0,1.0,-0.7752689821391342,0.6316451143150398,0.0,,,
224,11.200000000000351,1,1.0,0.7752689821391342,-0.6316451143150398,0.0,,,
225,11.250000000000359,0,1.0,-0.7908154829137973,0.6120679724389355,0.0,,,
225,11.250000000000359,1,1.0,0.7908154829137973,-0.6120679724389355,0.0,,,
226,11.300000000000367,0,1.0,-0.8058677801334819,0.5921083315225585,0.0,,,
226,11.300000000000367,1,1.0,0.8058677801334819,-0.5921083315225585,0.0,,,
227,11.350000000000374,0,1.0,-0.82041646629295,0.5717786642724793,0.0,,,
227,11.350000000000374,1,1.0,0.82041646629295,-0.5717786642724793,0.0,,,
228,11.400000000000382,0,1.0,-0.8344524486063277,0.5510916747013437,0.0,,,
228,11.400000000000382,1,1.0,0.8344524486063277,-0.5510916747013437,0.0,,,
229,11.45000000000039,0,1.0,-0.8479669546932552,0.530060290188026,0.0,,,
229,11.45000000000039,1,1.0,0.8479669546932552,-0.530060290188026,0.0,,,
230,11.500000000000398,0,1.0,-0.8609515380647434,0.5086976533979927,0.0,,,
230,11.500000000000398,1,1.0,0.8609515380647434,-0.5086976533979927,0.0,,,
231,11.550000000000406,0,1.0,-0.8733980834053023,0.48701711406892895,0.0,,,
231,11.550000000000406,1,1.0,0.8733980834053023,-0.48701711406892895,0.0,,,
232,11.600000000000414,0,1.0,-0.8852988116480266,0.46503222066676675,0.0,,,
232,11.600000000000414,1,1.0,0.8852988116480266,-0.46503222066676675,0.0,,,
233,11.650000000000421,0,1.0,-0.8966462848394604,0.44275671191733235,0.0,,,
233,11.650000000000421,1,1.0,0.8966462848394604,-0.44275671191733235,0.0,,,
234,11.70000000000043,0,1.0,-0.9074334107911888,0.4202045082189118,0.0,,,
234,11.70000000000043,1,1.0,0.9074334107911888,-0.4202045082189118,0.0,,,
235,11.750000000000437,0,1.0,-0.9176534475152414,0.39738970294110665,0.0,,,
235,11.750000000000437,1,1.0,0.9176534475152414,-0.39738970294110665,0.0,,,
236,11.800000000000445,0,1.0,-0.9273000074405273,0.3743265536154223,0.0,,,
236,11.800000000000445,1,1.0,0.9273000074405273,-0.3743265536154223,0.0,,,
237,11.850000000000453,0,1.0,-0.9363670614076562,0.35102947302310245,0.0,,,
237,11.850000000000453,1,1.0,0.9363670614076562,-0.35102947302310245,0.0,,,
238,11.90000000000046,0,1.0,-0.9448489424396421,0.3275130201857864,0.0,,,
238,11.90000000000046,1,1.0,0.9448489424396421,-0.3275130201857864,0.0,,,
239,11.950000000000468,0,1.0,-0.9527403492861255,0.3037918912646247,0.0,,,
239,11.950000000000468,1,1.0,0.9527403492861255,-0.3037918912646247,0.0,,,
240,12.000000000000476,0,1.0,-0.9600363497388906,0.27988091037355123,0.0,,,
240,12.000000000000476,1,1.0,0.9600363497388906,-0.27988091037355123,0.0,,,
241,12.050000000000484,0,1.0,-0.9667323837166004,0.2557950203124594,0.0,,,
241,12.050000000000484,1,1.0,0.9667323837166004,-0.2557950203124594,0.0,,,
242,12.100000000000492,0,1.0,-0.9728242661168116,0.23154927322608193,0.0,,,
242,12.100000000000492,1,1.0,0.9728242661168116,-0.23154927322608193,0.0,,,
243,12.1500000000005,0,1.0,-0.9783081894334855,0.2071588211944224,0.0,,,
243,12.1500000000005,1,1.0,0.9783081894334855,-0.2071588211944224,0.0,,,
244,12.200000000000507,0,1.0,-0.9831807261383495,0.18263890676062622,0.0,,,
244,12.200000000000507,1,1.0,0.9831807261383495,-0.18263890676062622,0.0,,,
245,12.250000000000515,0,1.0,-0.987438830824618,0.15800485340222117,0.0,,,
245,12.250000000000515,1,1.0,0.987438830824618,-0.15800485340222117,0.0,,,
246,12.300000000000523,0,1.0,-0.9910798421117273,0.13327205595169156,0.0,,,
246,12.300000000000523,1,1.0,0.9910798421117273,-0.13327205595169156,0.0,,,
247,12.35000000000053,0,1.0,-0.9941014843098894,0.10845597097238285,0.0,,,
247,12.35000000000053,1,1.0,0.9941014843098894,-0.10845597097238285,0.0,,,
248,12.400000000000539,0,1.0,-0.9965018688434237,0.08357210709576077,0.0,,,
248,12.400000000000539,1,1.0,0.9965018688434237,-0.08357210709576077,0.0,,,
249,12.450000000000546,0,1.0,-0.9982794954319683,0.05863601532607455,0.0,,,
249,12.450000000000546,1,1.0,0.9982794954319683,-0.05863601532607455,0.0,,,
250,12.500000000000554,0,1.0,-0.9994332530288363,0.03366327931849318,0.0,,,
250,12.500000000000554,1,1.0,0.9994332530288363,-0.03366327931849318,0.0,,,
251,12.550000000000562,0,1.0,-0.9999624205159249,0.008669505636801012,0.0,,,
251,12.550000000000562,1,1.0,0.9999624205159249,-0.008669505636801012,0.0,,,
252,12.60000000000057,0,1.0,-0.9998666671547412,-0.016329686003248262,0.0,,,
252,12.60000000000057,1,1.0,0.9998666671547412,0.016329686003248262,0.0,,,
253,12.650000000000578,0,1.0,-0.999146052793264,-0.041318672498811285,0.0,,,
253,12.650000000000578,1,1.0,0.999146052793264,0.041318672498811285,0.0,,,
254,12.700000000000585,0,1.0,-0.9978010278285103,-0.06628183712695508,0.0,,,
254,12.700000000000585,1,1.0,0.9978010278285103,0.06628183712695508,0.0,,,
255,12.750000000000593,0,1.0,-0.9958324329248313,-0.09120357930766294,0.0,,,
255,12.750000000000593,1,1.0,0.9958324329248313,0.09120357930766294,0.0,,,
256,12.800000000000601,0,1.0,-0.993241498488111,-0.11606832435673416,0.0,,,
256,12.800000000000601,1,1.0,0.993241498488111,0.11606832435673416,0.0,,,
257,12.850000000000609,0,1.0,-0.9900298438962034,-0.1408605332224719,0.0,,,
257,12.850000000000609,1,1.0,0.9900298438962034,0.1408605332224719,0.0,,,
258,12.900000000000617,0,1.0,-0.9861994764860847,-0.16556471220006388,0.0,,,
258,12.900000000000617,1,1.0,0.9861994764860847,0.16556471220006388,0.0,,,
259,12.950000000000625,0,1.0,-0.9817527902983605,-0.19016542261757383,0.0,,,
259,12.950000000000625,1,1.0,0.9817527902983605,0.19016542261757383,0.0,,,
260,13.000000000000632,0,1.0,-0.9766925645799117,-0.21464729048748124,0.0,,,
260,13.000000000000632,1,1.0,0.9766925645799117,0.21464729048748124,0.0,,,
261,13.05000000000064,0,1.0,-0.9710219620456213,-0.23899501611772653,0.0,,,
261,13.05000000000064,1,1.0,0.9710219620456213,0.23899501611772653,0.0,,,
262,13.100000000000648,0,1.0,-0.96474452690027,-0.26319338367624595,0.0,,,
262,13.100000000000648,1,1.0,0.96474452690027,0.26319338367624595,0.0,,,
263,13.150000000000656,0,1.0,-0.9578641826218435,-0.2872272707030084,0.0,,,
263,13.150000000000656,1,1.0,0.9578641826218435,0.2872272707030084,0.0,,,
264,13.200000000000664,0,1.0,-0.9503852295076379,-0.3110816575636012,0.0,,,
264,13.200000000000664,1,1.0,0.9503852295076379,0.3110816575636012,0.0,,,
265,13.250000000000671,0,1.0,-0.9423123419847084,-0.334741636838446,0.0,,,
265,13.250000000000671,1,1.0,0.9423123419847084,0.334741636838446,0.0,,,
266,13.30000000000068,0,1.0,-0.9336505656863399,-0.35819242264177,0.0,,,
266,13.30000000000068,1,1.0,0.9336505656863399,0.35819242264177,0.0,,,
267,13.350000000000687,0,1.0,-0.924405314296381,-0.38141935986449826,0.0,,,
267,13.350000000000687,1,1.0,0.924405314296381,0.38141935986449826,0.0,,,
